REPRESENTANTE_RESTAURANTE,NOMBRE_PRODUCTO,CANTIDAD_MAXIMA,CANTIDAD_ACTUAL
5Dv3tNoOWt,DQEg3x0gkk,2096207040,41800832
5Dv3tNoOWt,plKEVATp3n,1809803212,808452751
5Dv3tNoOWt,vEnN7iHPFY,1315825634,156031681
5Dv3tNoOWt,GXQktm6jSR,1445068120,241665354
5Dv3tNoOWt,Zv0nZDHKn4,1897959371,1572022776
5Dv3tNoOWt,DsfrM357XU,1244563354,855830766
smD69kpMGY,xajhi4iVhT,1436350222,936861036
smD69kpMGY,tsXmGk_ruK,2028411053,67803725
smD69kpMGY,vPfsqadd0N,1940802263,1614966076
smD69kpMGY,q5xGVp8KCD,2076996912,1511064850
smD69kpMGY,tYNwrgk5x3,2008776763,756010077
smD69kpMGY,0VxeDop1CX,2123715447,1441721100
smD69kpMGY,utg_cNj3GL,1477695295,50235750
smD69kpMGY,BjpHTHjruf,2089874255,338612010
smD69kpMGY,4gmorF6cIK,454026352,352751578
smD69kpMGY,gvRGyF71WR,1523708168,503208214
smD69kpMGY,r8LquqDX1j,2063153030,1212489049
smD69kpMGY,vWzW845Cpd,1788642168,1009068842
smD69kpMGY,Sf0BSmQPva,964912716,565353424
smD69kpMGY,qFHwahD9ME,311664189,108130665
smD69kpMGY,igC1SkQy98,1607701549,83350358
smD69kpMGY,BbOG_JJvft,1266330998,1038609401
smD69kpMGY,pHhrDtxSC1,1283904687,1264541871
smD69kpMGY,J7aucisZrq,1300912761,438759690
smD69kpMGY,xSAkcFBBJO,1912973958,609829187
smD69kpMGY,MuHJiP2YfF,1247575360,1030596914
T_GpYDdIAg,wxgbtkHnIR,1327606205,361099621
T_GpYDdIAg,AZmYSK0hju,246454246,70431196
T_GpYDdIAg,WnfOZkSQVV,2094459685,385668697
T_GpYDdIAg,6Mkumy8Cx6,866521860,487948040
T_GpYDdIAg,XzLE4IU2MK,2058490888,782153587
T_GpYDdIAg,rWyOOiTsVa,1330917816,563708857
T_GpYDdIAg,3UNGPyGswy,2129644132,1315121984
T_GpYDdIAg,X4_SmJBRqj,1816734109,1635955152
T_GpYDdIAg,SsLbCIvyPw,1949956434,379322155
T_GpYDdIAg,1qwSErSd1g,1808089831,1412454966
T_GpYDdIAg,xNYZGRqnW4,2075956890,1812279282
T_GpYDdIAg,duwiF9iWEE,1999128901,239737863
T_GpYDdIAg,IYB26QGjfo,1731722117,689180254
T_GpYDdIAg,5p1a2ILEDh,937617064,602955015
T_GpYDdIAg,RNYE_GQQpR,1548696225,998074519
T_GpYDdIAg,4R6bLOey0d,2122925564,1370714690
T_GpYDdIAg,67onLmldy7,1443493211,392043895
T_GpYDdIAg,RPkEEOE00M,703409137,166074050
T_GpYDdIAg,4HhyLEO29B,921157852,278363651
T_GpYDdIAg,ELq_1Uk5Df,1536474572,1340298184
h2xz6kr5nT,U4M3rs3brN,2022149340,421985485
h2xz6kr5nT,8gVAhORz3x,1142473052,772211935
h2xz6kr5nT,Gib5GamQmk,1426911317,460541330
h2xz6kr5nT,_GdavtA0fU,1876146035,1362839877
h2xz6kr5nT,Riw_NJkNJJ,1796562083,288640086
h2xz6kr5nT,urTM1_K92r,1445429185,1111895984
h2xz6kr5nT,XaSQqm9NGn,558118275,62024231
h2xz6kr5nT,PLay_21jl1,1468224889,803124346
h2xz6kr5nT,D6wFtXvlsg,1786627947,289029932
h2xz6kr5nT,Vc6EIaIJwO,1483502474,939077746
h2xz6kr5nT,P_W5DnThDi,2062600400,740835821
h2xz6kr5nT,gRt9ORyuWC,2099911284,868757653
h2xz6kr5nT,wral5sRzay,1871373606,700878729
h2xz6kr5nT,JFEe1PspNQ,872647187,299044276
h2xz6kr5nT,SQIpYkFGT7,242537235,132968723
h2xz6kr5nT,MUlw47jJcU,893387302,802359205
h2xz6kr5nT,9qJi85SBbH,1941230494,1905326668
h2xz6kr5nT,zavMUm6TTw,1166106258,1083350028
h2xz6kr5nT,5c0o1oI4Mo,2118111439,966023330
h2xz6kr5nT,jvF6CaG7BE,1687638652,1588959246
JmJiULzHyF,5nJW81GoCj,680223174,44864194
JmJiULzHyF,BGlPFTxuVK,1933664933,1865962809
JmJiULzHyF,9KHenJS8Lf,1940151409,992914706
JmJiULzHyF,Z0wNY825u8,1376122597,547193429
JmJiULzHyF,rJjGOnj9Sb,1582815811,1513274631
JmJiULzHyF,UUmF1oW42S,591152431,271298196
JmJiULzHyF,OgG7pL0Dr8,933757624,112401321
JmJiULzHyF,Hk3VyLxzYv,1409539497,146786747
JmJiULzHyF,6m1EGgwES9,897433071,79913067
JmJiULzHyF,EmUnNSPzKG,434342869,282036258
JmJiULzHyF,47NOyOg4yo,1788209328,1067658983
JmJiULzHyF,37vcnZxQG6,2003315213,1707773844
JmJiULzHyF,qFEpoXhAQ9,1275565450,1144517689
JmJiULzHyF,MBRqV407vK,849881338,692115455
JmJiULzHyF,ftz3LkKZHc,1805469828,1520054740
JmJiULzHyF,Da_v3vthOM,2144592708,620572039
JmJiULzHyF,jNOXTSes5S,1162129190,355690880
JmJiULzHyF,meElHypULY,1649607921,439568877
JmJiULzHyF,RqL6aNUyiu,842525781,751224746
JmJiULzHyF,zhn9kGQh_C,1799731371,727788732
a8Zo8aX_Um,VdOugklNlh,1843559262,927322818
a8Zo8aX_Um,20nYSyHBRg,1470421428,655634685
a8Zo8aX_Um,DFbdOQrOod,1506894354,510620109
a8Zo8aX_Um,DMwzIi45ki,1354256680,1193480093
a8Zo8aX_Um,GgM86dLtfu,1895134817,1090769748
a8Zo8aX_Um,nNWDU_Kr2E,1541764169,791372890
a8Zo8aX_Um,T_sTYLTKMb,1952982486,596454460
a8Zo8aX_Um,RaQdRBlWQg,1816347267,897552334
a8Zo8aX_Um,fB0JxeR9Iq,1656841734,1620712047
a8Zo8aX_Um,9gjLIScn8W,2038820380,163982733
a8Zo8aX_Um,GLcP5eK5DI,506036911,397553980
a8Zo8aX_Um,sEAH8McZY1,1642384391,1135381866
a8Zo8aX_Um,qzPk_AGh5s,2039509445,430156320
a8Zo8aX_Um,WbMXhtFw7Y,2015752035,1034230855
a8Zo8aX_Um,KaM0oV0FsR,708539235,274842932
a8Zo8aX_Um,eB9d6W1HKz,1594629900,1139339529
a8Zo8aX_Um,7xhgP6iAA_,2030216639,527419215
a8Zo8aX_Um,zjzPFtE8H7,1381962803,529588631
a8Zo8aX_Um,obm2QrwwK1,113282220,41070010
a8Zo8aX_Um,rOgMeNQaHH,1575173059,1516146374
0XWWTmXDnx,Qo46JxKN0e,1653199779,181028540
0XWWTmXDnx,hSywmWgYmc,1842218329,61578185
0XWWTmXDnx,zRnaUaJPUA,1933358039,179345448
0XWWTmXDnx,CI_vbpWM_m,1659709267,475038568
0XWWTmXDnx,BBfqm66yaq,1889170200,249377379
0XWWTmXDnx,sFc2NG9xc2,1752033868,1211214592
0XWWTmXDnx,56r8lzOnip,2078433695,46027113
0XWWTmXDnx,ZWa2LW9pWv,1159663709,896859607
0XWWTmXDnx,zgOtgkYR9b,2014259181,1002671863
0XWWTmXDnx,ZQ6zjCrtCn,2038379885,1047955437
0XWWTmXDnx,c7dQx20BEY,2064696788,398814134
0XWWTmXDnx,ZaHaO6k59R,917084627,400787847
0XWWTmXDnx,RsSbJrjCX6,1989442328,970171035
0XWWTmXDnx,ENCW_Cgd7w,1885946470,1551396427
0XWWTmXDnx,nswYqqGgJD,665607291,98873123
0XWWTmXDnx,hQF5KPngwG,1102737622,315708664
0XWWTmXDnx,VDdKG2i2Xw,1709785072,225297399
0XWWTmXDnx,82kzFb1ocq,1450627204,966133080
0XWWTmXDnx,6GhvrYKgHm,1998163211,1542307479
0XWWTmXDnx,oyBPZziw0Z,1482014534,780842510
YNCwozVbm7,DgQ8IDv8lD,1723787141,1697804947
YNCwozVbm7,Fz5N39eCdp,1341802770,357243248
YNCwozVbm7,4h9EtXQGtK,1254679126,584816913
YNCwozVbm7,LI_fL15iTQ,1487972934,1139706514
YNCwozVbm7,4nAu9TOJVW,1793803674,1260050750
YNCwozVbm7,FZeurLNlJg,1757402919,556397034
YNCwozVbm7,EseJ1oPLc9,1101182921,855116891
YNCwozVbm7,uX5UKeJKTQ,2028846905,1706811485
YNCwozVbm7,2NA37hhh4H,2007219043,1162031136
YNCwozVbm7,wwWr4_gzG2,1987785313,434636171
YNCwozVbm7,CWDG98uXrd,945891012,772664866
YNCwozVbm7,jYvCq4IZFE,2038925067,1595116424
YNCwozVbm7,2NLqxpIpsH,1313092186,1047760455
YNCwozVbm7,zPWyDhhczN,584950961,301468316
YNCwozVbm7,6DSIqocsto,2099130891,304561236
YNCwozVbm7,b1OW_3dxlX,1580047977,141160298
YNCwozVbm7,PZhvCb7X3X,2146978853,295981512
YNCwozVbm7,kKc2alEo8T,1437235786,498775127
YNCwozVbm7,rKNmFIBNTi,1128869327,939041249
YNCwozVbm7,iBCGy3IehJ,2110269017,653978386
YorkOsVNfQ,qAZwPhgC1A,1370318723,899462946
YorkOsVNfQ,DEeYyk72Er,1930549077,1047307262
YorkOsVNfQ,l5BhER5hmv,1785628911,1284853592
YorkOsVNfQ,Dhtd4KSVgL,1898640382,1006621136
YorkOsVNfQ,TUDNgxaC8f,777994384,119837523
YorkOsVNfQ,XMalimGip3,1662778332,449025685
YorkOsVNfQ,VwrJY55hdS,1067348818,847488418
YorkOsVNfQ,Bs0EI2eDRk,1191469545,940703065
YorkOsVNfQ,g6Jzdf26pC,138179253,21312537
YorkOsVNfQ,Tpa8kNL4RX,2008019400,87121167
YorkOsVNfQ,EsIB3LMVZu,2001378597,1350885065
YorkOsVNfQ,mEO0aMRPE_,1870600944,1482023100
YorkOsVNfQ,qOaTj743Vt,2145740440,1130741322
YorkOsVNfQ,gzKlCSMZWX,1179921226,221605740
YorkOsVNfQ,LRb4JQcAoR,1993823932,734336521
YorkOsVNfQ,48NFstEu8j,1116445335,1111756985
YorkOsVNfQ,FoqQRYn02l,1057980813,966780037
YorkOsVNfQ,icBd8aG18M,1766772998,1035525189
YorkOsVNfQ,0ErsFHU_vi,1076717987,582428530
YorkOsVNfQ,6nGb5OnDmu,1995732172,849194084
08QOtL32SZ,LC3D1bzwaF,1866090495,899137822
08QOtL32SZ,HinFHuiTtV,1598301870,853519973
08QOtL32SZ,vm9ga48XQb,740952259,522964457
08QOtL32SZ,6DL67w35_M,1402801901,560631380
08QOtL32SZ,Fa2440xeQS,1602738052,443506923
08QOtL32SZ,DNRKIqvJiG,1058219775,940544460
08QOtL32SZ,AW5mPGh_Xr,2040170732,1110287577
08QOtL32SZ,lOCOhpCtdn,2075635449,1303247087
08QOtL32SZ,nB3aISyLrv,1984377129,1904976757
08QOtL32SZ,jXal9UnOOe,1939522414,673018628
08QOtL32SZ,nGQbZq8QDI,1029183320,824942627
08QOtL32SZ,yiiPFAf7Pn,1859687160,1806423256
08QOtL32SZ,QWVc7RbV4E,1709617925,174236642
08QOtL32SZ,ep_C1pBVUN,2064910862,417934499
08QOtL32SZ,AlV9msLvbE,1082290204,489430084
08QOtL32SZ,RjdDwROKu_,2106197452,614015641
08QOtL32SZ,Is6cm77VxA,425461044,86150310
08QOtL32SZ,2yRkAyg3Ql,2120599609,911944903
08QOtL32SZ,76VVGP1F30,2112032305,256691291
08QOtL32SZ,Gx2DMvjXtx,1594441050,1443453127
BFXIkU2Xg3,SblsqpnCsY,1035719934,834858533
BFXIkU2Xg3,NdOvH65TIo,1298501518,43000793
BFXIkU2Xg3,Bq_k_DSiBA,1526052356,1106066673
BFXIkU2Xg3,J5zspwQUFN,1775011147,906867076
BFXIkU2Xg3,_bV_KrRcPX,1528631410,1452474590
BFXIkU2Xg3,665DZYQfSJ,1939375692,245311298
BFXIkU2Xg3,eoN6pjr7dO,1486393133,814222712
BFXIkU2Xg3,zILyiFw1XF,1997984506,792959697
BFXIkU2Xg3,pFJTQ54tJC,510113702,61667687
BFXIkU2Xg3,kStPdwffQL,1634538198,841632760
BFXIkU2Xg3,ZLSCUpic3T,1084896853,1063337877
BFXIkU2Xg3,Clp9Z5SndS,998406831,344508522
BFXIkU2Xg3,p4ERvVpvSQ,1192554737,1017373988
BFXIkU2Xg3,2GBQ5MConw,2038130460,1677383660
BFXIkU2Xg3,72_6dGqrX2,1230956644,411477375
BFXIkU2Xg3,iX1AnP3GBL,866419029,608457015
BFXIkU2Xg3,hHhWwRKbrQ,1520466414,635474908
BFXIkU2Xg3,TA78lxWm7Y,2128202295,23528612
BFXIkU2Xg3,ESV8YZ8BaC,2047081478,676398697
BFXIkU2Xg3,pBy2fjQckg,1696834044,435328693
_r6GrkeyZL,zb5cSYwzfY,1204579647,644212677
_r6GrkeyZL,ZGPd64FoDW,1994018163,1718941781
_r6GrkeyZL,xCO0vdEx7B,1801846560,1428988352
_r6GrkeyZL,WWVP46I2qx,852913653,779068664
_r6GrkeyZL,bA5BbAnQUA,2059224287,100525765
_r6GrkeyZL,hrmrYrtz9h,1404529875,1020005964
_r6GrkeyZL,bf2G6a_wZS,495825513,350412527
_r6GrkeyZL,OKvXRaVBAm,1650910469,1445796135
_r6GrkeyZL,3to3dBzlot,1892296516,880093883
_r6GrkeyZL,K0q5JtfZ6C,449892056,271797722
_r6GrkeyZL,IHzkzBpmGY,745078872,4910486
_r6GrkeyZL,LVTnxCRZpo,1888382734,1288824525
_r6GrkeyZL,DUG04YGYOx,343189899,199637818
_r6GrkeyZL,2PmeaUk8JG,1106767940,121453049
_r6GrkeyZL,EIylzxzTeV,799171403,740184936
_r6GrkeyZL,9A2RvLtjI1,1488220042,1398450771
_r6GrkeyZL,7hIvWht9Os,2143974978,1051159920
_r6GrkeyZL,9EKhmFiKtu,684412852,514806935
_r6GrkeyZL,NmppXe18T4,1874977736,1010370559
_r6GrkeyZL,x58nta0YzQ,2074816350,89725576
NjfX4_rSMB,Ci_htE6OGq,1358334318,1313771046
NjfX4_rSMB,_8Nsj07Xpb,1362394998,323230515
NjfX4_rSMB,t2pJnYfyZG,1916222027,1162625108
NjfX4_rSMB,kR1OKjVr9Y,1964009244,1891864280
NjfX4_rSMB,qnLQz7eBUq,597744567,24952975
NjfX4_rSMB,7dcCj6R7_7,482182695,110524341
NjfX4_rSMB,kN_AGKS2LG,1373920292,885411499
NjfX4_rSMB,FlPQGiUxto,1220222235,618272261
NjfX4_rSMB,hVF8CF0Q1a,1044109675,484412203
NjfX4_rSMB,pvN1wKc3A5,711472313,59272106
NjfX4_rSMB,vwTJdaV_Nx,697100079,260094913
NjfX4_rSMB,I95TUNmQBD,1691601558,1638183383
NjfX4_rSMB,mbHRnCXyrg,1885538077,34878922
NjfX4_rSMB,LGkb99HoY2,704693370,402520966
NjfX4_rSMB,kDfDjsA9SL,1783741166,957557448
NjfX4_rSMB,EQQHzrt1OW,384759005,245391914
NjfX4_rSMB,OaD7SLyYcr,1699648103,697045313
NjfX4_rSMB,ebniC3Xz9F,1097065421,545224781
NjfX4_rSMB,G5asG3J4jn,1892056594,1824494042
NjfX4_rSMB,dGktrwSg6U,1910687199,184322384
eorRdhobzJ,a3XWr3AuiU,1360274091,61348572
eorRdhobzJ,j6fta7uz6S,1721429274,716881209
eorRdhobzJ,KhFCR4nPrW,1832035407,485703873
eorRdhobzJ,xttdBjLYZV,666015166,453311679
eorRdhobzJ,JKVriUXBqg,2117200680,1200464796
eorRdhobzJ,iv4Cy8Goed,1975079644,1585223643
eorRdhobzJ,YF24BV_DoR,1632119504,671779603
eorRdhobzJ,az1ZgR0_s1,1358312586,160943111
eorRdhobzJ,36cx28jptk,1603352382,940483431
eorRdhobzJ,uyUR2AGq4g,1066433248,720361757
eorRdhobzJ,6NqX0I5Pm1,2115933408,1497950198
eorRdhobzJ,b5_MhC1P3D,723386092,296707608
eorRdhobzJ,OcxeU5oflW,1247337812,152125253
eorRdhobzJ,q3bvtDt0wE,1415764858,1287355862
eorRdhobzJ,vcnjRyvhOf,1324731796,142598801
eorRdhobzJ,DDxfSuV3Zn,1079777608,744592786
eorRdhobzJ,xWgPRbSD47,1611736816,100908760
eorRdhobzJ,oP_bJS9WPr,1084851788,204496462
eorRdhobzJ,T2J75d4nQc,1698042877,1232414581
eorRdhobzJ,mp29nBXv5h,1847097326,1127934561
f7pe5wr02o,5mCTnJrQco,1627422402,638900372
f7pe5wr02o,jNE6HLa68T,852947469,754555299
f7pe5wr02o,g3J79gpYtV,1744348346,803397002
f7pe5wr02o,DE_yjwgkAC,1312446555,79098524
f7pe5wr02o,xKLRD4h251,1224504547,839942304
f7pe5wr02o,y2VepGuPR0,707407813,373252762
f7pe5wr02o,KOwKPojq5o,1319340382,1256106044
f7pe5wr02o,B02aUuEyaW,1701400837,1571328413
f7pe5wr02o,64q8wtPNRe,678502871,396530691
f7pe5wr02o,D5c0t8CJ5Q,1077633972,428300208
f7pe5wr02o,Jq1nteU8aW,1873904712,529033545
f7pe5wr02o,gG8ILlNtz2,347653131,303809078
f7pe5wr02o,w69Qv3OWgq,1738149531,1684060424
f7pe5wr02o,YkDZsSkypa,1640706233,901452051
f7pe5wr02o,CzYcEOHE4A,1090875950,831197801
f7pe5wr02o,yjtihbQ9nR,2021745801,1773706231
f7pe5wr02o,yCBWa2ZwBy,305484610,30586133
f7pe5wr02o,mEegNndYCx,1442334170,654965463
f7pe5wr02o,XXkToX7csW,1353807526,979141381
f7pe5wr02o,9kE9Sxr1Oo,807232614,313549175
zK7JHrwJzL,XFLlA7VEej,1562797823,1006923144
zK7JHrwJzL,ZtQ_BCLa7J,734852717,686142016
zK7JHrwJzL,LcMxP1RtAn,659702367,495847448
zK7JHrwJzL,cdvoznkCpP,1883781404,1562841113
zK7JHrwJzL,ulVU6ctiSU,1230533255,553829027
zK7JHrwJzL,2RQuygEYNI,745916241,57268061
zK7JHrwJzL,up4T0LlFCA,1816323693,1580543681
zK7JHrwJzL,j5l98_h9Cy,1893494632,547802488
zK7JHrwJzL,giviISlcb5,1985193795,735904042
zK7JHrwJzL,A6bqTWSVN2,1568612523,633192644
zK7JHrwJzL,Pe64z7vCXn,680763796,196662925
zK7JHrwJzL,xOL8LTtXsb,1822134795,615017000
zK7JHrwJzL,c_FRznwMmz,1359389635,21060099
zK7JHrwJzL,fRbQeqZe0J,183348053,13590934
zK7JHrwJzL,5OB26vJHVZ,1712826623,1211109510
zK7JHrwJzL,195JANdO0G,1995296574,266257517
zK7JHrwJzL,liIAd9ssji,1865614670,1329407509
zK7JHrwJzL,iXtyH41Ofn,1439308561,80541080
zK7JHrwJzL,54g1KLZfqy,717773568,303921221
zK7JHrwJzL,RSDd85rKvt,1315896637,1312261396
N24oBF8q4Y,6BiClAeNft,1075193015,525437514
N24oBF8q4Y,SUng4_MDlP,2032294984,93361210
N24oBF8q4Y,1n_F28qMEv,2135609674,2104941235
N24oBF8q4Y,Qtbia8Cqrb,2077714848,1600325626
N24oBF8q4Y,LizZGQY0qY,668355566,405636428
N24oBF8q4Y,kE0J34l1Fs,1449135793,518278187
N24oBF8q4Y,91GPYFNbIL,1630517334,137553444
N24oBF8q4Y,YxqOqABnvu,2045803401,890548415
N24oBF8q4Y,C3ztGSgDoI,1200895001,897474527
N24oBF8q4Y,513SeEu9a0,1916090301,1014771131
N24oBF8q4Y,mFhjT5ce1p,680177321,448627303
N24oBF8q4Y,GQlmEuyqzu,1189855485,395429353
N24oBF8q4Y,h4PQPcUpRh,1894277206,1464833604
N24oBF8q4Y,xxQNYIO1kk,1532016980,290281204
N24oBF8q4Y,Wa7yVv5dSD,1511795408,33175865
N24oBF8q4Y,4xVIMeHbLH,1150499299,112478189
N24oBF8q4Y,DQ46RzVfJv,287943718,32394568
N24oBF8q4Y,p1YNMi_STA,771140060,45592978
N24oBF8q4Y,kFx_ri4HOS,917592725,247454883
N24oBF8q4Y,q3jMYvwwrQ,1957750410,576075366
e2CZt8Y5rv,czhDg1svHv,663712506,377542937
e2CZt8Y5rv,aUPssafeX4,545268121,481475627
e2CZt8Y5rv,EoXA12eaYu,1657775073,514163998
e2CZt8Y5rv,hBPI8WAn8E,1760534098,854227063
e2CZt8Y5rv,vsgOaGe7nQ,1942984028,196485520
e2CZt8Y5rv,8r0GUz5pAL,545621849,156668401
e2CZt8Y5rv,8mb15tRVwN,1498124747,1228258419
e2CZt8Y5rv,yvnBPcJ04I,683555985,433101291
e2CZt8Y5rv,F9dnFJwLrQ,2059363551,1927363177
e2CZt8Y5rv,HRqzPrww4I,434607874,315518169
e2CZt8Y5rv,mrOHRf1C56,2125455367,1203182123
e2CZt8Y5rv,K3FP49TNSm,1574098153,1135444105
e2CZt8Y5rv,YAcfzUNPKI,2134646873,2015036615
e2CZt8Y5rv,DSGTpQldjz,1465345918,405344799
e2CZt8Y5rv,zqcwLaftt4,1372944943,26934749
e2CZt8Y5rv,dTdH1PUrdC,1128434610,615630027
e2CZt8Y5rv,duAGuQSIKT,1898559700,1671425891
e2CZt8Y5rv,Nt4BKA6aJW,1932928570,434627047
e2CZt8Y5rv,pGmh2fIOQD,2071037037,224161136
e2CZt8Y5rv,1yY0_LYaRA,1690615468,954279817
8JvfxBkXys,HZfqYth7tZ,1279435886,552927815
8JvfxBkXys,71YQYZim7I,1651303710,1120432574
8JvfxBkXys,jLCEOyKzbe,2102640002,718080194
8JvfxBkXys,UdQIcylzx4,1897221636,1704015719
8JvfxBkXys,3jMREC56Sr,1361808130,1015519494
8JvfxBkXys,rN6SiJ1KJh,1666505892,1126061477
8JvfxBkXys,pn0z79s1Cf,2146413247,1986237755
8JvfxBkXys,PDdGIoVgTG,1023770571,301620562
8JvfxBkXys,21Vvm2KND9,1142686197,387144810
8JvfxBkXys,Xa1CdGAsS_,1021912154,528027710
8JvfxBkXys,DSpTNVSArA,1176564947,973228132
8JvfxBkXys,oSJSf4Ow0O,1694015621,1266134133
8JvfxBkXys,Vd3JJzUmDs,2036859381,1644957910
8JvfxBkXys,4g1TzMwJKP,1380434260,1288609741
8JvfxBkXys,5ywd_I18P9,1414978059,264061276
8JvfxBkXys,t2y_ZoQiDX,1284984489,75793177
8JvfxBkXys,tZfZnyjRYS,2092688458,1415589870
8JvfxBkXys,4ZWRzCz8FD,1418208695,1052462301
8JvfxBkXys,XW7QIIDgB8,1777077657,554987341
8JvfxBkXys,x0vPNGicHj,2060835388,1965812035
lqNy5gCno2,iSanvcJWbK,1854809996,514563731
lqNy5gCno2,OV1idcvQA2,1856533226,408888631
lqNy5gCno2,DgivX0Un6Z,1831793008,1580420106
lqNy5gCno2,B_aVQ34JKv,1280523045,931040048
lqNy5gCno2,wB3GXFMViC,1015683728,932456505
lqNy5gCno2,_hD6c2ENmi,1946988597,105058819
lqNy5gCno2,GZFogT2iFR,2122926532,532851198
lqNy5gCno2,Yp4cktbgNa,2013784523,1924678853
lqNy5gCno2,4y_c75CcQU,1124735517,906382207
lqNy5gCno2,Ak1Ql5yQ2j,763036301,246425051
lqNy5gCno2,X0RqGx3FAP,1750678552,48614177
lqNy5gCno2,e57aFiZ1OY,1967453708,209034252
lqNy5gCno2,hpn9HP8W1k,777436097,284532047
lqNy5gCno2,G8rj6k2kBI,1422980767,1393685846
lqNy5gCno2,IGix3J7QYW,1771702975,437440570
lqNy5gCno2,P5wDGEVB0D,1051878337,135521493
lqNy5gCno2,9SQtKNZZN0,629325431,40675487
lqNy5gCno2,14vbksG5Ey,1708038627,366046723
lqNy5gCno2,otnycKhCtH,1075864093,235741000
lqNy5gCno2,ck72Ydr21Z,1080781891,452195956
PYAu9W_7b1,jP1yFuYblI,1160396277,293127597
PYAu9W_7b1,GyyqjHMhDy,1059813109,319413404
PYAu9W_7b1,rEoF0ESDxk,1758639720,196327679
PYAu9W_7b1,39icmZiqy4,2140267557,574522020
PYAu9W_7b1,RYISSpelXV,1367009433,252862985
PYAu9W_7b1,8XNiLDYABh,1027582758,473399004
PYAu9W_7b1,XPpZ4tVQ8M,842142788,626393371
PYAu9W_7b1,ma8eBJzgPa,809765854,397807830
PYAu9W_7b1,cueeYiAAFt,1916786188,1208449462
PYAu9W_7b1,f_IYx4HXmR,1165719724,447628802
PYAu9W_7b1,9phju0L2hI,1510627533,865149174
PYAu9W_7b1,orkXN7K0tD,1883829914,1217239543
PYAu9W_7b1,ogYobrLwJp,1091248569,961147286
PYAu9W_7b1,rO22b5ZNs4,2095041091,267470739
PYAu9W_7b1,GU3489KrQK,1087734767,208607320
PYAu9W_7b1,9dfy7PtDGS,1778463723,1357418205
PYAu9W_7b1,KnAn0mJ2x1,1438404615,561923324
PYAu9W_7b1,iQIhu09ND0,1971498924,1349415806
PYAu9W_7b1,Z0R33vyRNV,786697012,637134705
PYAu9W_7b1,3uuVRHtPAD,1659422954,998313749
ucQfe5rOWQ,yLePAFekKm,1756287959,69666874
ucQfe5rOWQ,Ho5Zbu1NMh,1491927220,1367009194
ucQfe5rOWQ,6ba4DRFbVp,2052488596,526331346
ucQfe5rOWQ,iJ4RIsLU2O,2080968232,1184048814
ucQfe5rOWQ,U6XkLbrFUp,2071110705,1069936879
ucQfe5rOWQ,GRLJC5uyeT,1904426477,912563724
ucQfe5rOWQ,u66qChe2GN,1954069580,1187929392
ucQfe5rOWQ,lg1GaFTOrg,1337365495,308193018
ucQfe5rOWQ,Jfiaeih7XJ,1281754590,1006815235
ucQfe5rOWQ,LLh26iK0i3,1048478013,1009721633
ucQfe5rOWQ,v_Hyp8Pekm,1100966915,448235309
ucQfe5rOWQ,uk9z0FTjae,644110335,448258567
ucQfe5rOWQ,ypQeZXlWHv,2011961848,735052762
ucQfe5rOWQ,NaOPVVmfxQ,1722816175,1654953905
ucQfe5rOWQ,lDyJYSZhMl,356793235,335528003
ucQfe5rOWQ,5Z8wRsbP5H,1202788161,628555505
ucQfe5rOWQ,tC6VVGTuy5,961657469,932008720
ucQfe5rOWQ,_xM7WVHQ_7,2095350686,918206018
ucQfe5rOWQ,58XV2H686t,2131956101,505972189
ucQfe5rOWQ,Q_BIWwXJRN,2126229198,1121107251
2qxcDBBXhv,Zz3FwwAts9,1870655813,850776142
2qxcDBBXhv,Hr4gLUhdyr,1766934917,1665959374
2qxcDBBXhv,NUDQ6gUnac,790942339,712057388
2qxcDBBXhv,jC1RTpcD4i,1127347271,451759466
2qxcDBBXhv,a4ZmOwkjMK,1328197515,1045436142
2qxcDBBXhv,wORSiStwFF,1764946034,1640935877
2qxcDBBXhv,6fpqTNNkhH,1513585740,313505826
2qxcDBBXhv,FAy8VvCVZx,2095755005,674628190
2qxcDBBXhv,XDm0rO0Lfj,1624079461,1144007559
2qxcDBBXhv,tDpn3UC3Hs,2128726204,120315980
2qxcDBBXhv,zpOXIqQL5I,718211211,525417444
2qxcDBBXhv,mf8IWrJAcb,1230998557,300252670
2qxcDBBXhv,OXv2FmYV7e,1573081873,772290251
2qxcDBBXhv,GQzxi4XYRA,1132479858,606979013
2qxcDBBXhv,IsgJPHCFf_,1611975303,918309698
2qxcDBBXhv,TPyhjVwUAS,1943606234,1413303452
2qxcDBBXhv,bR5NE242f9,1230423951,426324278
2qxcDBBXhv,XcQvi3lCdL,1682301278,738856362
2qxcDBBXhv,Z5bbdHhoMk,1937327289,1225723458
2qxcDBBXhv,EaM2Inqcyi,1716077480,790753637
fCZpt7oGM7,QLUrdYzQ7L,1211810198,918156650
fCZpt7oGM7,lmsb14AkmH,1046107927,13050744
fCZpt7oGM7,FLyaNUyjBd,1943622751,1766662147
fCZpt7oGM7,ALN1tU96ja,96916295,87089446
fCZpt7oGM7,Mvthg6Lfmj,75113942,25718163
fCZpt7oGM7,WOsM7l9ize,2037271088,963719606
fCZpt7oGM7,1uYNiYUFzQ,1947100442,1634104908
fCZpt7oGM7,97xx9sJ7mI,1350171458,354512838
fCZpt7oGM7,3_vnf04VD_,2069747163,33152026
fCZpt7oGM7,vbNuxI00bK,1742915343,890281730
