NOMBRE,DESCRIPCION,TRADUCCION,COSTO_PRODUCCION,PRECIO_VENTA,TIEMPO_PREPARACION,TIPO
IPIxJ48KCY,GCEJxgnqOK,t0EU13ccul,295307055,1971947703,2057537590,27938547084576
RukAytqiHZ,Am9Js85vu4,94AK5YZzdm,305023821,405396544,464675915,27938547381196
hYkTGPrMZt,_e7zbxMj5w,FYciPqgvX4,1999375147,1183079460,747425484,27938547677559
TTdpj7dvNU,ACiDs1h7bD,RtxtRMCyLc,837283478,461691680,1841606582,27938547963420
nEpXNrjzJh,MWM67RD_2m,D49t3rMq_6,1196858753,323207485,814477084,27938548253635
j71p5NHx9N,NTZ877Hk6Q,5RaIvZH04t,1333789882,1685681714,418811897,27938548534373
EoYykalct7,Um9FDcYnDO,DjWEYAfQAR,1608035082,1290582442,814977165,27938548810756
_UFIvEST_O,bf02C_0etq,UQ377Qpeab,510682891,2003698517,1384214251,27938549078943
_KaLlpWqC2,HMAIhsACZ3,xgPa5NttAV,469383697,828711218,422128534,27938549352765
YCaJbWHgLz,4ZQn35SDBL,P5Y18V7b6R,725783159,1007748514,1322934808,27938549625050
FxMaaEQ6M4,eVmg3ZzPrl,aYA3scxFcs,1220957993,1394710595,462930816,27938549895030
wtIf4tbqnt,h3AClI61nC,xT6fbc9KTc,1368961887,286389588,1702474292,27938550167315
eiT4jMOIkO,4m_RKJ9W7B,E2KgVmbd0m,2036995993,1478410603,1642218890,27938550450615
pJRMqo_9Id,D1RktKWIwT,cHFGIoxgjt,763993177,933541869,1376873896,27938550714447
JC3CvYl80W,sGPeRUnE_n,HTLpbDHB1d,1966805410,1732192493,2071419520,27938550982121
W3R5STSS4s,ZpsMwRam_6,p2v6StUGen,1027004125,1154300647,468243358,27938551245697
Rub3ngYJTq,j43eXYc8hM,C6eUD_2UPn,658150490,216344313,638738168,27938551516190
f6CmbGqze2,J5CGQ6rx7U,DxaM10bmxO,1785012065,683543305,1781416553,27938565100732
eusvlI0O4m,8X7Tb2iXLH,iDGo2P76kH,1764412159,625894326,477878195,27938565369431
Pw5k2IDQvI,E4akD_Romn,aXSEPt0wK6,495621549,823865612,1587870995,27938565627372
veBM_4dARV,pX4CD4mM4b,DrCDyAUCB9,1711286231,1575738193,1486527165,27938565883008
GSi8w8l6tx,h3HY71sKJp,FXjp777CH6,934847450,338152020,1700341249,27938566133776
MDTT8aTSG8,MsKNoVe53z,bR34g5Rmki,872957127,1142483008,1097485962,27938566386850
pnZSiFkuyO,gGgCLbnvAb,NIwNCsflin,73917876,1404463423,1193794627,27938566638644
nqz4KkeYQQ,F54lONzd_Y,gRRmZ2PWAv,1621061233,133168365,2012280648,27938566892230
oV8VypAW2w,Z7edTJZd2u,3M0yxQTnTI,689358638,1539263341,583321482,27938567160161
7NDp6BLInm,je9R4RcfP8,rwTWI5DQzR,1725290402,297663695,1682076909,27938567440642
7OA482xiQX,QXtea3jPC_,EErKg6ajLB,1266976834,874887480,648619910,27938567731370
SwXRGk8l70,RPcHO5OePF,Nex0fttMfv,829079723,349186135,567805792,27938568016975
RhfkaB8cGk,IpAXiGDykC,QV2q0Xm0AY,460351770,1295446575,1531853976,27938568312057
itvjmARIWA,lb5IvdBmMs,QLtbsBHYah,86248946,1047772944,1131342595,27938568587416
y9XbFVY9RO,fRuTaoYCQr,EwlM7LrjcS,695644808,198070755,1385059163,27938568857908
QeIaYYTDi3,QK1met39fF,z7X1cmIjXY,1930943036,1255442727,636103764,27938569128913
Lim1e1BBDA,PiOucdZopC,kgYsdKSga3,1219865777,1333798859,1354358307,27938569398124
Km0KSINbf1,YenivQFgsn,bJMZRa_gqq,2057196090,1885803980,2094321878,27938569668872
1VcMK9PiLh,3AEDv0O1sB,WauJVMJ5_9,1119875800,616512301,1790078035,27938569940645
B26PeOGxQD,VHR3yMRjjB,SiXbtxA9C5,1151907386,73302043,1902778489,27938570212674
jKkgKFmngG,hT6KsT5mEH,75RET9lkvv,435505984,691977659,1473466754,27938580504436
_GagLnctXt,rZR9dw2HL4,uDYIuPu9n_,497774368,307058554,1319678640,27938580776722
YXIxaYoIlW,Qn5lr5xSoQ,zU3X85_TZf,1399825959,699914348,931509166,27938581043115
0hq7bIPxLL,feRkimX0zT,mpfdAHIimX,104777498,1235601066,939451232,27938581308997
RyVQSpaN4w,DVpWH74ETC,jXO1M1DDTQ,2077129161,419993635,789522901,27938581576159
RWU9XQv6ky,aTAL4s_waN,JXRkReykt4,976731225,1348595724,2081590764,27938581842553
3kOJo5WGST,adnJ3qCcqr,AR1W8nqFXt,1776998804,1583063382,1636611885,27938582103823
I8lcXRAElZ,ucW6W3UgWd,9rziRnj6Q0,1845626161,73558031,1632454661,27938582365350
FVXX_Nw8Ct,ysF9ED0vjQ,zpd2ZZgM3u,1091822795,148232138,2002114949,27938582624060
d7TVzTK2MV,5EejdOBkdh,_mrGTUT7rn,528603250,1704584061,1245795517,27938582903261
LOq61GSRGQ,2DISNRsqFJ,hJV89FRt23,1281314589,718102454,920301842,27938583168374
nRjyPVkaB3,szcUfr2_AG,Z_9GBePt6H,1481945309,161238286,1105565391,27938583447062
tXvdEk71Xr,6OTgiQrxRE,gzHaNN1RsU,1319789920,53269296,533048803,27938583724727
LB4JhAJQh8,cR1zmQzif7,XZjSUJ9zCB,893965652,1648695915,880713309,27938584000854
g8bxOphxgh,JoR_ES0Kvx,BoPCSCsFD5,213411841,994790070,330567727,27938584275188
IhRsropHgN,iN98X2Wdpa,BSaGifHm_Y,356728038,1816497099,2039428836,27938584631746
RHMjffxz5K,dmvDFvXb2K,xqTsB3rhX_,592152529,892384688,1174652128,27938584910179
wPtHBePO1d,Dti5DP9h_S,KvmSEfmngw,1437655115,1596134556,811933591,27938585179902
8Nt_I1KJqb,yQK3oSaacF,qkGquFnXlv,445506162,1742197893,1469847298,27938585458079
BWYjrBEf7e,zARR6jnebR,TFMRv7x6fK,279541298,1011424030,1425986471,27938585731389
5CSdKHa0Mb,J3uTnTYAtZ,QN2TCIJ8JK,1024124713,1220034313,1835796473,27938596101532
7CUFUBFEjU,gRSGnJBduW,tZAaSMj741,601650487,1263834827,1456953206,27938596282629
WAFg0FhnFS,MeRDClBWyG,exzIX7xzAf,1138931060,772175007,63566235,27938596486523
SGF7mXRRVE,OV2BwVxuBP,rFNSHYMLCm,147525601,173080745,1328840252,27938596667363
t5ZGrE_M95,HdL8sClfDn,4JAavYjI0J,216198342,1465344791,396862816,27938596977558
tSfUO7WYwh,x26nGBm8IK,NjOgp7pg5i,420983792,1776075675,1062473567,27938597260601
TbG99NTlcI,9ROeo0gB1I,ZeQ12Ic6Hu,620154197,1950632528,738878374,27938597519567
U7ZbhlHUr5,9LoaIX7JLu,JsAlAtNEdg,1454219535,110174039,1195068117,27938597774434
XHshcuYJso,o3nFzk9fF_,LbrrUradt5,50960129,241592986,1621105030,27938598026739
2Y6Z8g1xYw,0HGbZK1RdG,Olxn1hUSVW,110634841,1885522506,758870055,27938598333348
7SHRh922pd,nYzagv63xc,UN73ZZAefm,1770667524,839157134,1923458061,27938598602047
Z8E9858hC4,XcdnyIknFK,gIJwr5YY6b,436027680,154090109,374269517,27938598845644
eVlYwLHN_X,vpwTEMlV3c,E90ShzWWKB,467022408,1915811822,555701393,27938599090265
fU5dUvHpZ6,CEekfIJKjC,Aei6dKwPMa,58665784,1534064471,235246867,27938599328739
Lr4uzYKfoS,444YEygNwz,66PjuACihN,1796755725,617105077,1530187704,27938599634323
WPbuRSmoA9,3rsQQTNrH9,cSB5z4BoEg,1513982899,659000747,612379834,27938599878432
sJq4236c_u,ufOYgTaqVU,vYdgUVoFzU,1361757021,1402696881,593155022,27938600113575
BjXblpvl3f,4CpoIgqUhT,8ST_OKnd6q,1220272070,840016786,785902909,27938600361270
_Z20WcMyvy,ju8ikBqYAD,EfplBStDA4,1634412181,1654112815,760591189,27938600643289
VP9JRJl67B,a_zVOV60Th,bPsw60Juoy,1526972900,1806080388,1538945391,27938600890728
znPZHCM0p6,PHs_qt9pQj,LQqK5d0eow,1378206150,1053480833,2136881113,27938610340020
QnnAeHUXmt,xgXF6tzDkA,JlfyOjBaRK,1894910549,1025056052,657304729,27938610635103
qCkBXmqMKX,BSoT0xSRo2,KcneS2Jlh7,1240722157,1693764595,876978397,27938610814150
vf83SCP3QV,6pCQVwu5Gl,jfSJCJojYD,708594598,1314425776,1721121949,27938610991148
eyjcqexNGd,unB0KO94wC,U5doLi2lVu,1266422935,2094990465,800040905,27938611196322
ITpHnI0v74,BNj9iaKmVh,S8ubj3tlWV,1409559994,1606606466,851577480,27938611406364
2I3oTiu6G4,DgSxwWsnAb,xBbvDMZUwj,1455783654,1373553076,1151175867,27938611650473
byPvq1jWMf,_0qLjRFhUw,7zokpKbfUb,1397813364,430790140,1806849657,27938611826702
ouUAGSw4Al,cRDa12XSVp,KSD6GEak6_,1478472233,1766409028,1436176334,27938612023936
t9wwJaOkQn,weuClqsefM,XLNIrIOZAc,755348216,835341500,1766473167,27938612222707
NvT3Azih9Q,MGSlK3TWeA,WPsARFvykC,191210583,2003072754,1894131935,27938612403291
YX_hesyR61,oQ3xgmIsHd,hFnK8oQvNP,1838445039,408167830,1489489533,27938612577215
a4BOPtce_V,0rQggFGVc4,ENFNFqZfN3,1303939589,1763231157,465909509,27938612747041
UQ6nkFnCgX,NkI4jjZos7,Vxwzhc5uJL,288395497,1159597568,3081713,27938612917892
v8ZrNNbHxu,0CTpsuqLDI,UsnMoTJBs8,1673321161,3588615,1920365166,27938613088999
jqj0mQudnp,fe3V0to2b9,grnSUvlCV_,336764979,1236764523,1141906331,27938613259081
7sRumtUADL,HeDYrRq60E,iXw8IGkV0A,26724584,1988570920,753478024,27938613443251
1HgLPJUQjE,z7oK3Gr6lK,2TBvt7sFGT,1817328935,252535105,713999392,27938613621018
zmcaA5PCAh,6QfhHjMmPf,ODMAzGLR9j,1961354436,1532085714,3019685,27938613794430
DqfugpR_OT,ySmk2x8qlg,k2FG7lDkEW,480159692,1660683404,915685332,27938613973989
Bis6iEtOUF,c82MtFoVJZ,3AiUjA_mPO,671029972,1810638319,2117594539,27938620808269
beB9M5kdqM,UuG2ZUC5Q3,osgn61yngn,1418886917,1321108079,702671467,27938620997562
_MDCf9Hn85,hvTroibY4L,BNRQDGJ1sx,1559572820,1694424963,1792182280,27938621203249
jNn8G2WzbQ,MHIwya2uF3,00sl8VCikp,1478030186,671996660,339724638,27938621384601
dPCiIRSCO9,g4HlrD8NSp,t3IHjHWmiy,1243016501,651451550,790894105,27938621558013
PhMU7v4SSK,11zpjl5Y70,4g4OHflS_G,749225656,1021004858,1192875612,27938621735012
tnSTDCSj04,EjhuHw78WI,UhOMxZv3bB,1864771565,306942485,1784377888,27938621921743
Vfto_Bmuta,d_0JqW3mb9,h42PUy4F4h,1988737249,468588087,700666263,27938622101815
kORKyAqvnP,855BBSkNPx,zPGkDQD4VQ,493625784,455852124,416013419,27938622275227
gRPqQtF5ro,935WD_3v2T,hcvNkWQ6kt,872843785,504199357,1301248763,27938622459141
H1P50Vtv9Y,rmNSccQBaT,546Sn_fcgx,3283492,2134648616,1623758048,27938622635115
ZNTy9l1FFg,zMcWgX2aPU,HDQoZ4sobw,1030224395,1711322083,1842451050,27938622813906
UwESoUa1UF,rowY6QuiJ2,1r0i4pZaX1,482431414,1178863309,312793985,27938622987830
oe0wEBtcHT,88cUL5Q23Q,BHlbmDRNGa,1095767592,1574797999,1075180087,27938623162267
Y0bTS2IBOO,EYsJZAhouu,xPmE7pCGys,860077578,1923951144,1628121974,27938623373589
QJjp2xGcQv,UkXnSVpiWy,w5mbJIrJdh,608393060,51890243,1956271815,27938623563138
68Ji6T84Sc,Uq5yO9KCJP,6ZquGfU2jF,1263700507,1781319007,2004638833,27938623737831
o7VtOtwRS5,UOwoLj0XaH,Acorrl3Rxy,253034005,2040236333,1930044449,27938623913036
2KlDCe6XJi,lmhGkx5ADe,cCS_qPmBMU,97409917,2041805740,2101122576,27938624096694
ViBePJJkg3,TjAHIS5tvc,X9gY46JN2y,1969375772,694420749,950835771,27938624270619
IIO0NCWkGp,N9CsR9sjNv,4lbKddqVVr,691341621,1181138305,924839511,27938631960432
toLtYtX61F,pwZadZ_ZYP,gHKTKl1rmR,282797611,375521778,824004425,27938632147420
AVO_ZtpXfL,BBeJBIAVSV,wdp20vGQbf,423709132,2119902950,1291170107,27938632330309
Q6Ut2yg0zq,8InE6csHyo,iVh3vQlqHy,869129186,1868977253,672840688,27938632543937
NtBtZAoIHr,lPpEtidVUm,iMYiTFTwc1,75973771,473412164,127801231,27938632726058
NnZZomHXVI,7skEdVUlEi,rJGyWr9z79,1645472730,2032363684,1479633932,27938632943271
VSMwtB5V8_,SO7LxXeOm_,SJ_1vKS8OL,1438267794,1008574354,774267230,27938633182769
YOel4VodKQ,BFMfikzewf,ZHHjFjQOK0,459314636,1555726056,1164877670,27938633390505
zOfnHRxPLP,NrgD72XFqn,mv9xz0Ljnf,562915478,338570922,26988140,27938633644860
2cfjzTk3Mi,v8CzeZ2ceK,P5TctOhtfd,157751790,1565316845,1843369538,27938633826981
sahwuoDBVw,lnMXFd_8ZZ,peTfOT3bVU,649335239,1955241933,1024171807,27938634007053
JzX81HgzTP,tqJQ7JhIw_,oQD49tBrXB,2145040458,1476112629,1234276483,27938634182002
p5qVgZ5qXA,y9stWy5qBK,hJbr82viYT,1306621230,1196700348,360911637,27938634359000
7xs7qRYYj9,ZWkeLNLOFK,H_Dz5fXEEw,156819172,1139297510,1339997874,27938634555721
QBZ05pojxu,483OponAfC,wGkpjiFG31,1374075012,1126719265,668588047,27938634751162
dBs8Uwh1Tt,40r9AsYdhT,0uFJz3LNxB,1204890825,1955781633,1904580302,27938634927392
Y2ygPZzz66,jvyoqflUXP,RQaHOSILUv,491316145,1545658095,959439637,27938635102341
x2HVDzA6TN,JCBu5FtDRY,QwQE762obg,136217900,2036781004,197567628,27938635279595
agYc61Zh_o,Si11Eekg4c,FV54K1mwLO,1103280444,1989744339,1993851805,27938635479134
R3dVP5PmP6,Uumenc4y3J,1WMu5Rp2dq,122038265,680270842,143730705,27938635694298
TA_Qq_2vKm,EowhRtffDk,_pn0SrHRXJ,1109893149,1178572852,1708375460,27938642941744
waA_0YSBzk,odZ0dmYkCT,7GM2h7efc2,2052881673,855970388,2033139060,27938643124890
l8QipFtTor,mgQ2KSFoh1,UCCS5kp0UH,200015321,1806447033,1443526097,27938643304450
_TxzjyYDNs,bNtQJjyYtK,4uIeGMDPgb,1437846152,1418616414,1439190767,27938643507319
F0GPtkuCwX,zEmGRiSxV2,hxXSMt4r2G,238127893,816119875,1181462712,27938643686366
vUCuF6e5Bi,bo6JjLQG7P,nYjymPDwj9,1132652385,562659174,1788314422,27938643914850
d55zMmpHgH,KelWDUIUr0,jUU7IzZDJi,1533380498,661996556,2039393833,27938644193282
gZaDM2hFZ8,Z0TaQhIO6q,bsSnpQxjkH,322376625,557954521,523508203,27938644417924
24mNHm6Etl,DbC_kM7W6X,dJtfk8r3Dz,2146775949,1281899766,2081074802,27938644614389
QLvLE4_NEY,uYvrYv9Tin,MJ5FEgBey0,238915412,1157775694,624251756,27938644790875
uPNObMEHnb,8Ds2X5gqrr,q6zOuFfvN9,1486344140,1166823450,1271266404,27938644966080
TJrell0K7Z,_tdU_GZU7S,M5Yyn1nmwh,1766063968,397479240,890964724,27938645140517
GZT4doa4Wp,mCFrFKjqjV,DTYRPTpzWT,776548700,20021887,255285479,27938645314954
xvxWOR79g4,DTVZT6EHUG,uomfXWo4J8,1756029585,2029729423,808810502,27938645557526
_QTxzbSzne,p9Yd4o1kz2,sBoe4FwTHM,676936538,426654368,1822347396,27938645839801
vTYoOJdFxT,dvieWY4BXA,ZPw9rJhXgy,2076843067,472853345,214266530,27938646135395
uUrPqp2NkR,tt13C2rAEu,soh2kyL6th,258004260,411936929,1800662221,27938646447383
FDASkUhXvZ,hDUcZlU6Ca,Mmy06nQ5wz,1336170701,281985835,1755772767,27938646752199
YfEX1X36Oe,reTrAD4jWk,YiCd27oHTZ,2033061214,1717951858,1096525212,27938647065980
NGLXW6WVVk,EczfwrEMsO,1XDMYM4by6,19994693,1575176774,727281838,27938647351329
XX5EjNMFJG,aZe2V74rhq,hZNIvVV6i_,194098465,814597226,1703331192,27938657948932
q6u12LDXmp,pPcHRN4xtm,rbBRvqC1tK,2140632258,1387131587,1767999008,27938658140274
6xks3Q9cmH,EcR23D0KZu,5L9wYYZxtv,429176049,749663022,1633321576,27938658325469
pcAgkystjo,ETQXIVrQGm,WfID7EjWzB,1077446618,154842860,326397842,27938658530131
_N9kzeF33Z,Z5hJrn8RA1,wVj9u63GX7,724589743,2061681724,1123370090,27938658707385
92KI7A4mhn,HI17KPX6zi,ZsiuQxZle8,1736858516,1084825595,1615882506,27938658886945
R0yHDEwyPG,MZ6sTlu_bB,QoElTUG7Oq,1541712997,1579135498,1654211988,27938659068810
ua6M9Ipiqc,6aRL1oVWMJ,37UvsWvKKs,1217754940,1735942813,1199784396,27938659248882
UphFZnHURr,qMQD2K5Ak1,WPgXq5xyOh,1199760361,25500059,325174782,27938659432540
DXpgSuRjQ4,usSiItuzDf,hDwSKzDuwG,1278679738,1639431875,1361590742,27938659613893
mcGQeU4_Yr,2XCB0fA8Jj,t2Bonq364p,120366238,192704277,954768155,27938659787817
HIff4rjxd5,um565_E1c2,7PErehjtth,165869594,1495568226,825458659,27938659961485
gqwQHzQL6F,1DKoMD2dVd,auK0DmXiGM,540352345,1568937257,841915065,27938660138996
bbF_W2w1Vo,umwsKgpC_m,dJfPzeY4I5,1432126086,1345441027,1845160386,27938660310102
ff7KLSCFdR,XgiTccWtaF,RFqNAZwHPQ,844609374,916799235,1497383270,27938660552674
fQV3N0JSHv,erp4oXScH2,OMOhQCNiMH,1705905033,1382108165,860613529,27938660742736
cjbXjCDF92,PrinjV4X_2,7uMPx_gd_A,163850124,795761675,507498484,27938660940482
wfkDbA4g4c,otfwBK3o39,nmJFC_cyqs,211727104,1416943382,215865043,27938661121579
Zr7vLmI8FK,Wpowzn4FVK,Ta9OQPyX2c,803362357,1119692069,1116203063,27938661297040
NSDlY1kOQs,BFEH_47lod,sQy4ETXOiK,148093172,1982836307,1396698056,27938661488382
2Ucnz0henA,Rr5qCl99ds,E8k8NfVMcz,530127548,1896344502,597618452,27938668375684
ujJUIqg9nJ,jfkFRfoQdq,WLYD6DbXza,325279554,310787947,219382935,27938668570869
uj9COtHq1l,NLZIQ6w3yG,gF3U9uxdAJ,677865178,1967584751,804288821,27938668748636
jlBcTOgoFt,DdgHnptzzG,MRJ2thDcNN,448687003,1133459235,218466392,27938668923841
XibcUvGLjd,dwiTLcOUf8,KSkp8UjXnW,774324878,874046875,220775588,27938669109292
Bz71eE9Aqf,UIzzkk6Y64,r0CaEJQRo_,545682572,95451353,2132570071,27938669291669
CFgH_QaWFS,_AeHMjsu_3,IFTNQpCifI,1353985051,1556758624,14004617,27938669475327
Det3YUesiL,IFUgFkGE87,5Skpj4s4H3,243159283,274064477,367637012,27938669653350
VVJB2hUF4V,AcFku_b6gS,AjR6GcL5RE,710069065,1457720507,663591251,27938669825481
ldxI6QW4D5,_6ZIe1Xptc,qYQxHtig2O,221185897,772649463,1060009001,27938669999405
akOp6PtUxG,feoICSK2zW,kTwtM8MSI9,242058051,815839729,526171800,27938670172561
DZxIJoxzV8,FMOY5w_nRK,tZ43NEZhw_,621814320,1286410359,2807190,27938670345461
Tow2vAoXrq,mmeBBKoEZz,eXSw97jirt,410342800,1068201981,1516408945,27938670527070
44PLeTkdWP,Rudu3m0E7G,m5swoq0qQG,1439339252,103012198,1224600497,27938670700482
GUh4VBe2VT,vQaFMKdOHp,HYmNlYwgaX,364518392,1220040423,1713680487,27938670875175
FhDgcVaoom,QaRkP2Gs9P,58rm8PxmDZ,1222148803,676159253,1831004794,27938671059089
7rvc6nvHVV,WcozOSXem6,ReWlqaVNly,1600873397,1672040927,25503072,27938671230708
SXdkOy1C_3,kRdwwPr8CD,Cf8Osi_jXe,1196517050,897932803,179784017,27938671401814
lMdqqMON60,Zs0_58S06u,EcOQg0htlg,2117729176,920071327,2083401946,27938671583936
PvTodZydwt,Oqrou2smzQ,WNZjAfuf3J,1551433410,1223006738,2050127556,27938671754786
7LiocwgXhh,3V9UCVcpWx,Eh3E2gCGsA,1536705912,47535417,2145736456,27938679207663
R77cXZ8UFI,Pj9UVL3a1m,PaXEOVoix1,41675176,129264728,1217056475,27938679405153
VM21SGxS5O,3MS8RjZJ_V,KFKsvANNon,564637624,1333396241,1725374411,27938679615706
9QYBAmt1yb,VkV6lMfXQh,oz7jh0t82y,477284741,1276852415,1478871579,27938679801157
c6HZh1_jku,nmTyapPqQi,Mlc5yFnWx7,678764408,574731579,975566181,27938679981997
_H3bWxHWW1,ZLb2q1C3P_,euHQsOSddX,1676056881,2117542015,942066178,27938680160532
v7NenS9b5B,PY10pKwXnn,zxHV1iEkBk,1436491456,333783717,186085363,27938680337274
a6NbgRpALN,EXmKHglyYP,W3PR0JQ5mS,1830197353,517301158,2038894362,27938680538607
wIP65koMcH,Kd2p6ESyZK,UA8rZlVBsv,40168932,1647414173,1470418812,27938680762736
klJ2_6QBQ5,0Qz2FpOTIH,pM_Ho6Jr1u,1447167834,683885122,121624802,27938680943064
NGl5DVq3nj,VnmwHwROlB,QgWRoBxxnt,302369961,1156853742,2009551831,27938681121343
yJukwxKiLp,yWBBLnCOYJ,VHWoZaYc6o,1202202081,281934938,642410444,27938681296804
N1UDDiH_Y4,bcVFQGDAIo,N_1ZP0aUzX,2030431659,1663914339,897988272,27938681504540
tKUDSvJZe4,kYWpbym7u5,h0GXd2wNE3,909209738,2007830215,140635792,27938681684100
JxuZSG6U5m,5q0kaJhiqP,TowjKOKWAF,1143552628,976646079,155319076,27938681860842
NgN2f5DMZk,GVlYYDZV92,pKZhquIHJG,1462465350,2077187065,1970128021,27938682036303
bLZVyOlM4e,YA25aDixFb,FSGP1BGGKj,1293304635,1847442327,1624027859,27938682212533
TeEjXrf26w,m0IR3nFmWA,u9sMW1iGD3,932265261,593983160,1911719854,27938682387994
wI21tfOeLu,Y3_x_BLW0A,lrJg2BHKDr,171519834,1623559697,30975632,27938682622625
xEI7fijGWn,VRW9cC6sa7,MX6Qj2XK9r,1656228366,111820246,1519761462,27938682818578
4Y2w9WUAGV,uy5PAgFMYz,5rGwEOXOQA,1607001292,1156540916,267910373,27938690568842
PlqK8yN6WZ,3hf5_z0Vfj,UFulXvtURu,1218004156,803533689,1631597316,27938690888771
JDTBBkduZc,Rlx2kjevSh,3iTatca30I,1890838888,1855491507,206881620,27938691241743
zNRMO6Cd_N,27Kv5Dqvd2,vOPN7J4oBA,658544080,237750234,1211047815,27938691546302
7nXa2lKTgu,DLSYLX5Wjo,3Tw4PwSqUq,1563603487,385337744,154529768,27938691825503
0_0joW3oOv,CIQ_Uni5to,QEocNvVxjh,169715203,116767533,1601166467,27938692134162
O33lP1AV2u,Erb5IHre36,qC4Lvbb_uS,741661136,1371456636,1955568889,27938692416436
8q3467TVEJ,yoA0nsRsuk,GlDMCdHcBe,708440946,2056387195,965311665,27938692693844
CGOHYY2_B0,Fi7tymjcXp,7i3DmdzuCl,1319943023,26574891,2096340781,27938692972533
ZBD6N_m_ur,tHZo1H9PJj,z_zsyYcwJf,1303677254,175586624,1721297972,27938693232011
Od_r1n_3Vg,NZGPflTXbf,8m7SRT1HtZ,1257702638,1964546472,853822450,27938693521458
PNENrUZIYI,Dt7RsKlqQD,cBWOu0nA5w,1639569005,536542555,853583472,27938693806551
ZP0YbHGJe4,jqrKsSBrb7,EJDsdXJZsV,618833362,1749012540,1278796670,27938694094461
m4GBGlmoMH,sXhPLhXlSv,FP8lkZrPed,519510810,698907255,2033707817,27938694290670
vQbH6pM60O,5wxz6YQDVJ,SIeHZWhMuc,680670900,1050043366,236459414,27938694558600
md1jPxAeoB,KrrLYtQeCU,f0cFpBI4Ry,1778934589,680366143,2085563187,27938694740978
7aaY4FlHrG,NCcT9zxA64,OWBcoQEPoN,1615188495,1158645527,146111641,27938694914902
qIAm12erES,Y3BoymE5Op,HP5NC1Pwfb,1462528852,1497124685,296514866,27938695088570
0Cs9bXEU0k,tv544svTWY,ixqpwfBJZg,1589403915,389437317,1260749791,27938695265056
Z6UOR95veV,t7UB9vfuxp,dHJLNQC0Yq,545146440,851297847,1329485723,27938695440005
IhKE6ugOrf,LPz_9YFbuI,F9ZjOIo9mh,398249277,1113643095,165993615,27938702337553
z89dCUVAOJ,A8Sry6kDcL,r52e6IMHgj,635224130,2052901454,831814132,27938702533762
H6NPju2m78,ReU8ihaUaY,EBjUIVeUra,1670967898,765096290,2000577019,27938702714603
juJjmDq6L6,fbJj0SYd06,BfKWgWchB3,807832301,784250273,1540947085,27938702890064
SkqATgA_OP,LfsmrAZHip,AMX15uXJG7,1348121128,219053885,1392161178,27938703065525
8nSAW2CqR3,AZjOzzXiQQ,W6hP4pDDZx,1856671834,342799820,1121577267,27938703240474
55xku7hd70,bbznwq8SpO,XjM6OBgM8w,455822608,1298416008,72158029,27938703436427
4ClStoYiot,kWB6x9f8Rm,VM_xy6HmZh,1267863739,2098465424,1657438176,27938703641345
DVJjLmHV4O,YyR648wF88,aYQUdYD3N0,1530135275,625145991,476622633,27938703820137
EDBO899K8S,kETPHcGXbf,0AZYkrET5S,184962036,72741873,1641939176,27938703992012
g6kAjsBX83,W5iTcEUi_x,Gxpw8QbnG7,27136906,357688411,1451285824,27938704164143
UoOUYJ19eg,XO8t8TW7hi,wTFoqzwrJX,1261470209,266056177,2006968397,27938704334481
mm4HWYld2S,EbBCIPVhql,WXoL8NqHA_,1516590664,1475200794,1146688983,27938704507637
uPr2IE9qkc,QjyRWldVrZ,7eni806lf1,977433417,761513217,1596682746,27938704683099
5wtplXtLIe,q_uAHEDmo2,79eQf0FKa4,319385270,1296471372,890741934,27938704856254
5eBgJkNLfe,AI7nnlT2Ug,MZQSkuMhBt,882356291,1909022626,1992185357,27938705034533
glVnW0yzgU,9kYIBwmclm,P8vf3rFKnu,209152750,1577879013,1186229659,27938705206665
kjEtxqPPbC,ChcU1ZV5NO,o1w26bSSXi,400578747,1073344903,1570107350,27938705378028
H7DMwVTHFZ,qiyJAhS3pH,8tmJUTddle,518190846,1752005331,331958353,27938705549647
p2JWJDp93d,Y3Gjv9wsEr,t7ADTl3MYY,1218180332,1543649894,380045262,27938705717167
DhX85KqRlP,BhMNa1Freh,S5qNZSTDMb,1465464000,1479646146,1361266475,27938713132390
8NjA7oD4lT,0gWd35165s,RXXa0V_j7x,657345613,20283638,555636339,27938713327575
O0QLBJ09TZ,mb3XUexoEa,ho8lhlLuOs,250345796,1365818741,583691643,27938713528907
ABl75tszAh,lUnbWqR69C,Ag64dDu_Nx,211067891,320567648,689255471,27938713735618
1W5GF8Q6vY,4L1fSt_Uud,mdqlbiZhSw,1087026149,1111350513,512512753,27938713925167
e0MaYYREa7,YzXs279tlM,fQ8AxPFPMk,1859162500,207622139,90010005,27938714107289
4qBN_62vwL,0H2fiX2u7l,2uErGKPF84,2089329884,1353857641,2002139107,27938714285055
VrcpWoM7YV,tV189uzxTh,ytOUZzBGuZ,1920292214,537166941,635719224,27938714463590
QZFsxyobkw,aysCCa5ewg,MSWePRWIiv,2075724734,1019680212,1511349315,27938714652883
wyyXK22HUu,eoSnkgl_Ch,LGH5DaCxXe,1712729979,453645986,1956055593,27938714829625
hlTtR6FRpE,gIA5t1JQtB,FIgiM5gXJY,569321686,1618849553,1840709632,27938715005343
5_7hINb71O,ihOuOt5O_M,JEb_G9jENB,1111908281,1685194439,1432544692,27938715232290
sr_8I0lbiI,JnDrHFPxpI,k4s_KY5mhf,2092841995,802637375,1395155749,27938715423120
